order_id,customer_id,order_date,product_id,quantity,order_status,discount
2429,660,2022-05-13,120,2,Returned,0.13
2430,133,2021-06-16,418,4,Returned,0.12
2431,519,2021-06-17,151,2,Returned,0.06
2432,374,2019-05-20,357,4,Returned,0.11
2433,659,2021-07-03,297,1,Returned,0.18
2434,332,2022-07-27,498,2,Cancelled,0.19
2435,894,2018-01-20,456,4,Shipped,0.17
2436,213,2020-07-21,381,2,Cancelled,0.28
2437,950,2019-04-06,495,2,Returned,0.16
2438,411,2022-08-11,463,2,Cancelled,0.29
2439,459,2019-06-03,219,3,Shipped,0.22
2440,391,2021-04-24,500,2,Cancelled,0.28
2441,1,2022-03-09,280,4,Shipped,0.21
2442,231,2019-11-29,96,3,Cancelled,0.13
2443,694,2019-07-09,426,1,Shipped,0.15
2444,743,2022-04-10,232,4,Shipped,0.06
2445,541,2022-09-06,469,2,Returned,0.1
2446,899,2021-12-01,175,2,Returned,0.27
2447,558,2020-07-24,240,4,Returned,0.27
2448,76,2019-08-08,59,1,Shipped,0.25
2449,247,2022-08-18,373,4,Shipped,0.07
2450,908,2020-08-15,183,2,Shipped,0.23
2451,363,2021-03-11,98,3,Shipped,0.09
2452,214,2021-03-03,45,2,Cancelled,0.03
2453,453,2021-08-01,179,3,Returned,0.25
2454,183,2018-04-24,164,1,Cancelled,0.06
2455,62,2019-09-22,368,2,Returned,0.21
2456,163,2019-01-06,344,4,Shipped,0.26
2457,373,2022-10-22,64,2,Cancelled,0.26
2458,965,2020-08-30,358,1,Cancelled,0.17
2459,438,2022-03-24,276,4,Shipped,0.23
2460,48,2021-04-27,448,3,Cancelled,0.27
2461,416,2022-01-22,444,3,Shipped,0.26
2462,277,2019-04-09,375,1,Cancelled,0.13
2463,12,2019-06-05,106,4,Shipped,0.28
2464,685,2021-07-12,19,1,Cancelled,0.02
2465,443,2021-05-17,337,2,Returned,0.05
2466,24,2018-09-20,12,4,Cancelled,0.02
2467,537,2022-11-12,444,3,Cancelled,0.25
2468,23,2018-09-13,492,3,Returned,0.27
2469,959,2021-04-08,124,2,Shipped,0.02
2470,527,2021-12-05,155,2,Cancelled,0.2
2471,485,2018-10-21,164,1,Cancelled,0.12
2472,270,2022-02-27,81,4,Returned,0.04
2473,274,2022-03-29,115,4,Cancelled,0.12
2474,929,2019-02-10,144,2,Shipped,0.02
2475,196,2020-07-17,209,3,Returned,0.26
2476,448,2021-07-07,259,1,Cancelled,0.05
2477,677,2020-06-06,82,3,Shipped,0.26
2478,661,2021-09-03,427,4,Returned,0.01
2479,653,2018-07-21,405,1,Shipped,0
2480,515,2022-06-08,173,4,Shipped,0.19
2481,677,2019-05-01,379,2,Shipped,0.08
2482,512,2021-09-09,498,4,Returned,0.29
2483,940,2021-03-01,278,3,Cancelled,0.17
2484,319,2020-05-28,436,2,Returned,0.01
2485,35,2020-09-14,457,2,Returned,0.29
2486,554,2020-08-01,468,2,Shipped,0.14
2487,108,2019-05-05,72,2,Returned,0.26
2488,135,2019-01-16,63,4,Shipped,0.03
2489,584,2022-07-07,368,1,Cancelled,0.06
2490,516,2019-02-08,434,1,Returned,0.04
2491,860,2020-02-26,386,4,Returned,0.19
2492,104,2022-04-24,418,4,Returned,0.21
2493,226,2020-05-22,254,4,Returned,0.01
2494,209,2022-12-03,293,4,Shipped,0.08
2495,873,2019-01-19,99,3,Cancelled,0.18
2496,406,2020-02-08,45,4,Cancelled,0.21
2497,543,2018-01-30,40,2,Returned,0
2498,92,2020-04-17,332,1,Returned,0.29
2499,644,2022-08-05,283,4,Returned,0.07
2500,216,2019-10-22,344,3,Returned,0.03
2501,234,2018-09-12,269,4,Shipped,0.28
2502,23,2019-01-31,193,4,Cancelled,0.12
2503,124,2018-12-17,345,1,Returned,0.21
2504,462,2021-03-09,148,4,Returned,0.18
2505,537,2018-02-03,445,3,Cancelled,0.06
2506,147,2022-11-07,34,3,Returned,0.13
2507,568,2019-10-31,99,4,Shipped,0.07
2508,321,2018-01-28,68,4,Cancelled,0.03
2509,825,2020-05-07,441,4,Cancelled,0.11
2510,594,2022-03-12,37,3,Shipped,0.27
2511,356,2019-09-10,426,1,Cancelled,0.26
2512,416,2022-03-15,226,2,Shipped,0.19
2513,376,2020-02-17,402,3,Shipped,0.01
2514,22,2020-03-06,65,3,Returned,0.08
2515,89,2020-10-10,340,2,Returned,0.24
2516,695,2019-08-15,393,1,Cancelled,0.13
2517,454,2020-11-08,127,4,Shipped,0.25
2518,561,2021-08-06,143,2,Returned,0.2
2519,492,2022-09-21,391,2,Shipped,0.12
2520,176,2021-11-20,85,2,Returned,0.08
2521,46,2019-09-28,241,3,Cancelled,0.14
2522,300,2020-03-19,449,2,Cancelled,0.27
2523,745,2018-06-19,374,1,Cancelled,0.19
2524,699,2020-11-13,64,1,Shipped,0.02
2525,350,2020-03-19,462,2,Returned,0.03
2526,326,2020-03-22,41,1,Returned,0.07
2527,534,2021-10-09,337,1,Returned,0.2
2528,9,2019-07-15,26,1,Shipped,0.03
2529,764,2018-09-14,36,2,Returned,0.12
2530,900,2018-08-22,302,3,Cancelled,0.05
2531,129,2019-07-20,487,1,Cancelled,0.11
2532,461,2022-11-24,202,4,Returned,0.16
2533,377,2019-11-04,287,4,Cancelled,0.09
2534,963,2022-02-21,244,3,Returned,0.05
2535,484,2022-10-20,145,4,Shipped,0.22
2536,553,2022-02-13,336,3,Shipped,0.19
2537,162,2020-10-19,199,4,Cancelled,0.09
2538,742,2019-04-24,194,4,Shipped,0.27
2539,795,2022-01-28,159,3,Cancelled,0.13
2540,605,2021-05-28,220,1,Returned,0.14
2541,319,2019-01-24,363,3,Returned,0.11
2542,191,2019-09-22,327,1,Returned,0.14
2543,406,2021-07-21,58,4,Shipped,0.08
2544,723,2022-12-28,463,3,Cancelled,0.23
2545,399,2018-11-14,267,2,Returned,0.25
2546,432,2022-04-14,299,4,Returned,0.17
2547,227,2019-02-22,153,1,Cancelled,0.15
2548,958,2018-02-27,67,4,Cancelled,0.24
2549,123,2018-05-14,411,3,Shipped,0.07
2550,874,2022-08-12,476,3,Shipped,0.28
2551,322,2018-11-30,405,3,Shipped,0.17
2552,158,2021-08-23,329,1,Cancelled,0.12
2553,6,2020-03-11,423,1,Cancelled,0.28
2554,491,2019-12-20,285,2,Returned,0.2
2555,189,2018-01-14,101,1,Cancelled,0.2
2556,589,2020-07-04,221,1,Returned,0.28
2557,870,2022-05-16,497,4,Cancelled,0.29
2558,647,2022-03-20,142,2,Returned,0.29
2559,657,2020-04-29,110,3,Cancelled,0.09
2560,181,2021-10-31,428,4,Shipped,0.3
2561,451,2020-10-03,320,1,Shipped,0.15
2562,168,2021-05-13,348,2,Cancelled,0.09
2563,51,2018-10-12,464,2,Cancelled,0.24
2564,796,2022-09-26,353,4,Returned,0.25
2565,598,2022-05-19,157,4,Cancelled,0.12
2566,912,2018-12-09,226,4,Cancelled,0.14
2567,92,2021-02-18,22,2,Cancelled,0.05
2568,383,2020-02-10,302,3,Returned,0.1
2569,251,2021-07-12,9,4,Cancelled,0.21
2570,774,2019-10-22,474,1,Shipped,0.28
2571,839,2022-06-24,284,4,Shipped,0.02
2572,290,2022-10-11,407,1,Returned,0.07
2573,39,2022-05-26,32,2,Returned,0.01
2574,121,2018-12-19,454,4,Shipped,0.22
2575,927,2020-03-26,414,3,Shipped,0.16
2576,917,2020-06-23,4,4,Cancelled,0.26
2577,367,2021-03-11,289,3,Shipped,0.19
2578,468,2022-02-01,500,4,Cancelled,0.17
2579,948,2019-10-12,274,2,Cancelled,0.04
2580,410,2021-12-06,236,1,Shipped,0.04
2581,426,2020-01-19,190,1,Shipped,0.18
2582,36,2019-11-11,15,1,Shipped,0.16
2583,57,2019-03-15,432,1,Cancelled,0.03
2584,270,2022-12-01,241,3,Cancelled,0.28
2585,30,2020-06-24,191,3,Cancelled,0.14
2586,89,2019-04-07,337,4,Returned,0.15
2587,297,2019-07-26,102,3,Cancelled,0.05
2588,815,2020-09-11,496,1,Returned,0.03
2589,323,2019-09-26,397,1,Returned,0.25
2590,707,2020-12-02,435,4,Cancelled,0.27
2591,608,2022-04-03,402,4,Cancelled,0.07
2592,718,2021-04-23,408,2,Shipped,0.19
2593,431,2021-10-12,29,2,Cancelled,0.19
2594,345,2020-10-14,234,3,Cancelled,0.19
2595,771,2019-03-18,215,3,Shipped,0.1
2596,843,2022-03-12,352,2,Returned,0.17
2597,563,2018-11-06,90,4,Shipped,0.04
2598,651,2018-06-01,373,1,Cancelled,0.2
2599,544,2018-08-30,354,4,Cancelled,0.24
2600,758,2019-05-08,117,3,Shipped,0.15
2601,20,2018-05-27,461,2,Shipped,0.13
2602,166,2021-06-25,412,3,Shipped,0.14
2603,811,2019-05-12,241,2,Cancelled,0.09
2604,631,2020-11-02,29,1,Returned,0.25
2605,376,2019-04-12,180,4,Shipped,0.03
2606,640,2020-10-10,458,4,Cancelled,0.13
2607,15,2021-07-08,142,2,Cancelled,0.04
2608,978,2020-04-23,317,1,Cancelled,0.05
2609,394,2020-08-19,474,2,Shipped,0.14
2610,944,2019-06-05,227,2,Cancelled,0.25
2611,889,2021-09-18,55,1,Shipped,0.29
2612,274,2018-12-17,422,4,Returned,0.14
2613,513,2020-05-24,130,1,Cancelled,0.13
2614,765,2018-03-13,302,4,Shipped,0.11
2615,852,2019-09-06,318,2,Shipped,0.26
2616,725,2019-04-16,346,1,Returned,0.23
2617,416,2022-11-11,47,2,Cancelled,0.17
2618,458,2022-03-22,109,2,Returned,0.23
2619,353,2019-04-21,386,1,Shipped,0.22
2620,139,2018-11-08,180,3,Shipped,0.09
2621,565,2019-03-04,390,1,Shipped,0.12
2622,986,2021-09-08,204,2,Shipped,0.01
2623,553,2020-12-16,203,4,Shipped,0.09
2624,833,2018-04-11,345,2,Returned,0.05
2625,144,2022-04-03,149,4,Cancelled,0.13
2626,163,2022-05-20,177,3,Cancelled,0.09
2627,545,2022-08-29,441,1,Cancelled,0.27
2628,669,2021-03-29,190,1,Shipped,0.29
2629,331,2018-06-03,462,4,Shipped,0.21
2630,459,2020-01-24,75,4,Shipped,0
2631,102,2019-04-16,425,4,Shipped,0.09
2632,502,2020-05-20,39,3,Cancelled,0.23
2633,259,2022-07-30,477,4,Cancelled,0.18
2634,327,2019-09-26,223,2,Cancelled,0.04
2635,65,2020-04-28,400,3,Returned,0.26
2636,657,2021-05-07,456,3,Cancelled,0.25
2637,385,2021-03-03,282,4,Returned,0.12
2638,544,2020-10-05,341,1,Cancelled,0.16
2639,357,2021-10-06,68,3,Shipped,0.17
2640,458,2019-06-02,237,1,Returned,0.09
2641,323,2021-06-06,68,1,Shipped,0.22
2642,190,2018-06-14,44,2,Returned,0.1
2643,733,2022-01-29,121,4,Shipped,0.25
2644,607,2018-12-04,294,3,Shipped,0.23
2645,793,2019-02-14,138,3,Shipped,0.22
2646,137,2019-02-02,329,1,Cancelled,0.29
2647,165,2019-10-14,53,2,Shipped,0.03
2648,604,2018-04-21,301,4,Shipped,0.16
2649,27,2021-05-09,177,4,Shipped,0.17
2650,635,2022-03-15,391,1,Cancelled,0.19
2651,605,2020-12-25,239,1,Cancelled,0.12
2652,474,2022-01-26,284,1,Cancelled,0.26
2653,877,2019-02-15,192,4,Cancelled,0.05
2654,636,2019-01-30,465,2,Cancelled,0.02
2655,505,2018-12-14,489,4,Shipped,0.12
2656,142,2018-12-25,444,1,Cancelled,0.2
2657,252,2022-11-03,463,1,Cancelled,0.06
2658,588,2020-12-20,7,3,Returned,0.06
2659,423,2018-03-05,376,2,Returned,0.23
2660,479,2022-06-14,213,1,Cancelled,0.18
2661,904,2020-07-16,1,2,Returned,0.07
2662,374,2021-05-19,163,1,Shipped,0.18
2663,747,2021-03-16,378,3,Cancelled,0.18
2664,828,2020-09-09,244,3,Returned,0.27
2665,335,2022-09-10,339,2,Shipped,0.29
2666,476,2019-05-09,464,3,Cancelled,0
2667,821,2021-03-17,36,3,Returned,0.27
2668,506,2020-10-06,270,2,Cancelled,0.13
2669,942,2019-11-05,489,3,Shipped,0.27
2670,700,2020-03-02,177,2,Returned,0.18
2671,206,2019-02-13,493,2,Shipped,0.17
2672,343,2018-03-01,144,2,Returned,0.06
2673,512,2022-06-27,14,3,Cancelled,0.14
2674,321,2018-04-11,198,1,Returned,0.27
2675,511,2020-02-07,364,4,Returned,0.1
2676,513,2019-10-30,410,3,Returned,0.28
2677,334,2021-09-04,383,1,Cancelled,0.27
2678,635,2018-08-05,467,2,Returned,0.2
2679,520,2018-04-05,463,4,Cancelled,0.11
2680,240,2020-07-24,142,3,Shipped,0.22
2681,144,2022-09-17,1,2,Returned,0.28
2682,852,2021-10-16,85,1,Returned,0.27
2683,962,2018-07-06,36,4,Shipped,0.22
2684,527,2020-12-26,164,3,Shipped,0.15
2685,997,2020-06-09,203,4,Returned,0.22
2686,834,2021-08-29,465,3,Returned,0.28
2687,784,2021-02-20,323,1,Shipped,0.04
2688,796,2020-12-19,236,4,Returned,0.22
2689,43,2022-07-03,466,2,Cancelled,0.19
2690,523,2019-12-04,431,3,Returned,0.13
2691,440,2020-03-06,443,4,Shipped,0.12
2692,560,2018-10-22,61,2,Shipped,0.26
2693,419,2019-07-09,309,1,Returned,0.12
2694,266,2020-03-29,221,1,Shipped,0.08
2695,372,2021-07-11,73,2,Cancelled,0.19
2696,297,2022-04-20,447,4,Shipped,0.17
2697,882,2022-05-14,399,4,Cancelled,0.12
2698,482,2022-01-30,331,2,Cancelled,0.14
2699,234,2022-07-05,454,4,Cancelled,0.02
2700,716,2018-10-17,141,2,Shipped,0.06
2701,106,2021-01-07,123,3,Shipped,0.15
2702,272,2018-03-27,318,4,Returned,0.2
2703,890,2019-10-07,343,2,Returned,0.22
2704,398,2021-01-15,326,3,Cancelled,0.26
2705,578,2019-11-13,458,3,Shipped,0.28
2706,980,2020-08-10,384,3,Returned,0.24
2707,978,2020-08-17,213,1,Shipped,0.08
2708,394,2022-06-11,309,4,Returned,0.21
2709,359,2018-10-29,334,4,Shipped,0.03
2710,309,2018-01-13,394,4,Cancelled,0.22
2711,607,2021-12-07,133,1,Shipped,0.04
2712,518,2022-02-23,137,3,Returned,0.02
2713,643,2018-05-01,23,3,Shipped,0.15
2714,650,2020-10-11,315,3,Shipped,0.1
2715,343,2021-08-29,77,1,Shipped,0.27
2716,932,2019-05-27,379,2,Returned,0.26
2717,850,2018-06-26,275,4,Shipped,0.24
2718,36,2019-06-01,188,2,Returned,0.16
2719,282,2021-05-06,274,3,Cancelled,0.19
2720,857,2018-01-07,209,3,Returned,0.22
2721,69,2019-08-17,82,3,Shipped,0.11
2722,557,2019-02-26,124,1,Returned,0.19
2723,157,2021-01-16,222,4,Shipped,0.06
2724,162,2018-06-18,43,1,Cancelled,0.29
2725,977,2019-06-12,444,4,Shipped,0.19
2726,543,2022-09-21,326,4,Returned,0.25
2727,636,2018-06-08,285,3,Shipped,0.09
2728,976,2021-07-06,235,2,Cancelled,0.01
2729,109,2018-01-14,413,2,Shipped,0.16
2730,164,2022-10-10,52,1,Cancelled,0.11
2731,917,2022-08-12,117,2,Cancelled,0.13
2732,663,2022-09-17,448,2,Cancelled,0.15
2733,218,2019-10-19,378,4,Cancelled,0.25
2734,973,2021-08-09,260,2,Shipped,0.26
2735,242,2020-12-30,443,1,Returned,0.28
2736,153,2020-09-05,337,1,Shipped,0.04
2737,239,2021-07-05,184,4,Cancelled,0.2
2738,726,2021-08-15,270,2,Cancelled,0.22
2739,346,2020-10-27,288,4,Cancelled,0.28
2740,44,2020-02-26,425,4,Shipped,0.25
2741,527,2021-10-25,330,3,Cancelled,0.08
2742,622,2018-10-12,228,3,Returned,0.05
2743,368,2022-03-02,60,4,Shipped,0.05
2744,229,2020-01-02,332,2,Shipped,0.25
2745,73,2020-01-16,162,3,Cancelled,0.22
2746,277,2018-03-01,317,4,Cancelled,0.22
2747,903,2019-10-06,383,3,Cancelled,0.24
2748,977,2019-06-22,325,3,Returned,0.2
2749,898,2019-08-08,483,2,Cancelled,0.26
2750,110,2022-01-06,30,1,Cancelled,0.26
2751,6,2019-07-09,201,4,Cancelled,0.28
2752,509,2021-06-28,5,2,Returned,0.23
2753,54,2021-01-07,190,4,Shipped,0.03
2754,159,2019-11-26,293,1,Shipped,0.26
2755,397,2018-06-18,366,4,Returned,0.25
2756,173,2018-06-05,239,2,Returned,0.26
2757,929,2019-10-24,398,2,Shipped,0.06
2758,284,2020-10-12,344,1,Shipped,0.22
2759,125,2018-12-17,121,1,Cancelled,0.09
2760,301,2021-10-03,169,4,Shipped,0.19
2761,283,2020-11-26,53,1,Shipped,0.24
2762,692,2021-09-09,25,4,Cancelled,0.26
2763,472,2022-03-02,338,4,Cancelled,0.23
2764,777,2019-11-25,450,3,Returned,0.29
2765,641,2021-03-26,227,4,Shipped,0.22
2766,560,2018-07-01,56,1,Shipped,0.08
2767,447,2019-07-20,312,3,Returned,0.16
2768,119,2021-12-27,496,1,Cancelled,0.21
2769,574,2019-01-31,35,1,Returned,0.25
2770,691,2019-09-06,136,3,Cancelled,0.14
2771,598,2020-12-17,391,2,Returned,0.11
2772,671,2018-11-25,406,2,Returned,0.02
2773,38,2018-03-06,109,1,Shipped,0.2
2774,138,2022-03-16,28,1,Returned,0.03
2775,861,2020-09-13,45,2,Cancelled,0.13
2776,607,2022-01-17,320,1,Cancelled,0.28
2777,552,2022-01-13,227,4,Cancelled,0.28
2778,156,2019-05-14,175,3,Cancelled,0.01
2779,382,2019-05-09,415,4,Cancelled,0.01
2780,282,2021-11-19,177,4,Returned,0.19
2781,794,2018-10-28,411,1,Shipped,0.18
2782,500,2022-12-31,254,4,Shipped,0.11
2783,898,2022-12-28,426,1,Shipped,0.18
2784,548,2022-09-30,306,4,Shipped,0.3
2785,840,2022-04-10,261,4,Returned,0.15
2786,605,2021-01-06,114,1,Returned,0.04
2787,581,2022-07-10,45,4,Returned,0.09
2788,484,2018-08-18,302,3,Shipped,0.01
2789,527,2020-12-13,343,2,Returned,0.27
2790,3,2018-04-01,439,1,Shipped,0.14
2791,442,2019-08-11,479,2,Cancelled,0.17
2792,650,2022-01-15,29,2,Shipped,0.18
2793,237,2019-02-21,239,2,Shipped,0.13
2794,233,2019-12-17,365,2,Cancelled,0.08
2795,590,2020-11-16,222,1,Returned,0.26
2796,833,2021-01-13,239,3,Shipped,0.1
2797,450,2018-06-18,284,3,Returned,0.2
2798,724,2019-07-10,38,4,Returned,0.07
2799,666,2020-03-20,73,3,Cancelled,0.19
2800,930,2018-06-25,260,1,Shipped,0.19
2801,170,2018-12-12,289,2,Shipped,0.05
2802,881,2019-03-31,284,4,Cancelled,0.15
2803,864,2018-05-04,378,3,Returned,0.02
2804,985,2022-12-06,335,4,Returned,0.07
2805,59,2021-01-24,13,4,Shipped,0.05
2806,721,2021-08-22,87,2,Cancelled,0.12
2807,803,2021-08-11,407,3,Shipped,0.25
2808,840,2020-08-24,464,3,Returned,0.19
2809,172,2021-06-08,48,4,Cancelled,0.16
2810,202,2022-07-03,394,4,Returned,0.09
2811,833,2022-07-09,33,4,Cancelled,0.12
2812,267,2018-10-02,154,3,Cancelled,0.15
2813,578,2022-09-09,270,2,Shipped,0.12
2814,454,2020-10-09,186,1,Shipped,0.26
2815,106,2020-05-27,329,2,Shipped,0.11
2816,336,2022-04-03,400,1,Returned,0.24
2817,137,2021-06-08,434,1,Shipped,0.12
2818,829,2018-11-20,301,1,Shipped,0.29
2819,348,2018-03-07,50,3,Shipped,0.04
2820,752,2020-02-10,218,4,Cancelled,0.15
2821,584,2021-12-27,111,4,Cancelled,0.27
2822,435,2022-09-20,2,1,Cancelled,0.18
2823,5,2020-10-17,396,4,Shipped,0.1
2824,409,2018-11-10,228,4,Cancelled,0.24
2825,285,2018-05-31,228,1,Returned,0.2
2826,56,2019-03-04,164,3,Shipped,0.14
2827,619,2018-10-14,175,2,Shipped,0.11
2828,516,2018-01-02,365,2,Shipped,0.02
2829,274,2020-04-25,359,3,Cancelled,0.22
2830,602,2020-06-14,446,3,Cancelled,0.17
2831,141,2021-05-20,122,4,Returned,0.28
2832,254,2018-11-15,86,4,Shipped,0.14
2833,197,2018-12-10,208,4,Shipped,0.23
2834,721,2022-06-19,170,2,Shipped,0.22
2835,309,2022-07-15,142,4,Shipped,0.18
2836,159,2021-03-28,462,1,Cancelled,0.18
2837,959,2021-04-24,270,3,Returned,0.28
2838,869,2022-06-10,17,2,Cancelled,0.02
2839,655,2020-07-10,310,3,Returned,0.21
2840,766,2018-04-07,182,4,Returned,0
2841,540,2022-11-24,183,2,Returned,0.3
2842,939,2018-05-19,64,1,Shipped,0.05
2843,645,2018-09-24,142,3,Cancelled,0.16
2844,492,2021-05-26,424,2,Shipped,0.17
2845,880,2018-03-01,384,4,Cancelled,0.01
2846,62,2019-09-20,53,4,Returned,0.05
2847,67,2021-12-02,277,1,Cancelled,0.06
2848,228,2019-11-28,170,2,Returned,0.07
2849,883,2020-10-15,148,2,Returned,0.22
2850,885,2022-09-24,120,3,Shipped,0.09
2851,180,2021-03-21,153,4,Cancelled,0.19
2852,569,2019-12-01,199,4,Cancelled,0.19
2853,500,2022-03-23,160,2,Shipped,0.17
2854,879,2021-09-17,271,3,Cancelled,0.11
2855,709,2020-03-18,217,3,Cancelled,0.25
2856,656,2020-12-28,235,4,Shipped,0.18
2857,363,2022-07-14,321,4,Cancelled,0.17
2858,133,2021-02-04,83,3,Returned,0.29
2859,84,2018-11-21,443,4,Shipped,0.09
2860,850,2020-12-04,236,3,Cancelled,0.22
2861,461,2022-04-15,37,3,Cancelled,0.1
2862,307,2020-02-21,416,3,Cancelled,0.05
2863,950,2019-12-21,281,4,Returned,0.18
2864,798,2020-08-16,307,1,Shipped,0.19
2865,996,2020-01-31,29,2,Shipped,0.1
2866,566,2018-10-04,130,4,Shipped,0.21
2867,270,2022-02-12,72,2,Returned,0.02
2868,562,2022-06-26,85,1,Shipped,0.06
2869,849,2020-07-02,283,2,Cancelled,0.29
2870,686,2019-08-08,17,2,Returned,0.1
2871,539,2019-12-04,111,1,Shipped,0.11
2872,475,2022-12-13,53,2,Cancelled,0.01
2873,663,2018-07-21,49,1,Returned,0.07
2874,102,2020-12-23,456,2,Cancelled,0.04
2875,836,2020-01-12,405,4,Returned,0.09
2876,808,2022-10-25,261,4,Cancelled,0.16
2877,685,2020-11-21,443,2,Shipped,0.08
2878,657,2019-06-16,469,3,Shipped,0.19
2879,860,2020-04-02,156,4,Returned,0.16
2880,371,2022-07-28,383,4,Shipped,0.19
2881,332,2018-09-15,453,3,Shipped,0.03
2882,182,2022-10-20,299,2,Shipped,0.13
2883,135,2019-01-14,393,4,Returned,0.19
2884,155,2019-07-09,231,4,Shipped,0.04
2885,950,2018-06-12,339,2,Cancelled,0.21
2886,550,2022-12-19,123,3,Cancelled,0.12
2887,277,2019-09-07,29,1,Returned,0.24
2888,135,2022-05-22,338,4,Returned,0.16
2889,765,2019-04-09,130,3,Returned,0.08
2890,879,2019-05-15,228,4,Shipped,0.18
2891,374,2019-05-06,229,1,Cancelled,0.28
2892,788,2022-06-25,237,4,Cancelled,0.11
2893,768,2018-06-08,272,3,Cancelled,0.21
2894,262,2018-02-24,377,4,Cancelled,0.21
2895,356,2020-11-01,150,4,Shipped,0.13
2896,437,2021-11-10,276,2,Shipped,0.12
2897,13,2018-08-24,352,3,Shipped,0.05
2898,250,2020-01-05,64,3,Shipped,0.19
2899,765,2020-05-01,211,1,Cancelled,0.12
2900,229,2018-12-13,432,4,Cancelled,0.15
2901,379,2021-10-11,3,4,Shipped,0.19
2902,602,2018-12-30,390,3,Shipped,0.25
2903,646,2019-12-09,209,4,Returned,0.21
2904,289,2018-09-30,364,3,Shipped,0.15
2905,203,2021-11-07,359,4,Cancelled,0.26
2906,159,2020-10-31,467,4,Cancelled,0.09
2907,216,2022-07-07,96,3,Shipped,0.15
2908,281,2019-04-24,204,1,Shipped,0.15
2909,791,2020-01-04,199,3,Shipped,0.12
2910,80,2021-01-17,145,3,Cancelled,0.16
2911,824,2021-02-08,469,2,Shipped,0.21
2912,991,2021-07-31,387,2,Shipped,0.01
2913,982,2018-03-03,150,3,Cancelled,0.19
2914,824,2020-01-24,353,4,Shipped,0.15
2915,911,2021-10-26,6,3,Cancelled,0.27
2916,606,2019-04-11,152,4,Shipped,0.13
2917,776,2019-04-28,42,3,Returned,0.08
2918,183,2019-08-16,193,3,Returned,0.21
2919,24,2019-10-05,314,3,Shipped,0.23
2920,866,2022-04-20,241,3,Returned,0.12
2921,983,2019-02-15,174,1,Returned,0.26
2922,231,2020-10-13,400,2,Returned,0.04
2923,236,2019-05-12,478,3,Cancelled,0.26
2924,80,2022-01-11,112,4,Cancelled,0.19
2925,647,2020-09-20,130,3,Shipped,0.13
2926,550,2021-06-06,145,3,Returned,0.18
2927,850,2018-07-04,65,2,Returned,0.14
2928,725,2022-06-20,129,1,Shipped,0.14
2929,611,2022-01-11,266,1,Returned,0.09
2930,455,2022-06-27,103,3,Shipped,0.24
2931,508,2021-10-11,112,2,Shipped,0.28
2932,465,2020-07-21,355,4,Shipped,0.09
2933,644,2019-04-25,499,3,Cancelled,0.18
2934,169,2022-03-23,429,3,Returned,0.19
2935,729,2018-10-26,269,4,Cancelled,0.2
2936,314,2022-09-29,383,1,Cancelled,0.27
2937,683,2019-10-12,227,3,Returned,0.2
2938,688,2021-10-09,187,1,Returned,0.02
2939,835,2019-07-28,33,3,Returned,0.24
2940,896,2022-05-16,479,3,Cancelled,0.25
2941,58,2019-02-09,377,4,Returned,0.09
2942,352,2018-09-04,39,3,Cancelled,0.22
2943,17,2020-01-09,183,3,Returned,0.13
2944,324,2019-01-23,154,3,Cancelled,0.17
2945,229,2019-08-25,171,2,Returned,0.12
2946,879,2018-07-10,4,3,Cancelled,0.09
2947,142,2020-07-19,77,3,Shipped,0.14
2948,845,2021-02-03,82,3,Cancelled,0.04
2949,839,2021-02-22,163,3,Shipped,0.02
2950,942,2019-12-30,369,3,Cancelled,0.18
2951,967,2018-03-17,87,1,Returned,0.15
2952,964,2019-04-17,500,1,Cancelled,0.09
2953,144,2019-12-12,351,3,Shipped,0.01
2954,269,2018-05-14,161,4,Returned,0.24
2955,546,2018-05-05,213,1,Cancelled,0.22
2956,458,2020-12-05,22,3,Cancelled,0.05
2957,589,2022-09-25,434,4,Shipped,0.04
2958,545,2018-12-29,311,2,Cancelled,0.28
2959,713,2022-04-20,220,1,Returned,0.26
2960,833,2022-08-21,115,3,Shipped,0.2
2961,90,2019-11-06,325,1,Cancelled,0.27
2962,275,2019-09-04,294,4,Returned,0.21
2963,264,2022-02-26,345,4,Cancelled,0.3
2964,353,2020-02-12,118,4,Shipped,0.16
2965,609,2020-06-23,477,3,Cancelled,0.11
2966,873,2020-09-14,280,3,Cancelled,0.21
2967,916,2022-03-09,487,3,Shipped,0.12
2968,903,2021-03-07,80,2,Cancelled,0.08
2969,393,2018-05-17,414,1,Cancelled,0.01
2970,406,2020-01-25,465,3,Shipped,0.2
2971,928,2021-08-08,119,1,Cancelled,0.15
2972,480,2021-10-12,359,1,Shipped,0.05
2973,564,2022-05-28,267,1,Shipped,0.29
2974,97,2022-09-25,39,1,Shipped,0.01
2975,105,2022-01-15,333,4,Returned,0.15
2976,926,2020-05-10,310,1,Shipped,0.17
2977,265,2018-08-03,409,2,Cancelled,0.29
2978,191,2018-09-06,48,3,Cancelled,0.21
2979,104,2020-11-25,194,1,Shipped,0.05
2980,692,2021-09-11,56,3,Shipped,0.02
2981,286,2020-01-06,297,2,Cancelled,0.13
2982,817,2019-11-14,429,1,Shipped,0.09
2983,396,2018-07-31,446,2,Shipped,0.02
2984,661,2018-09-19,154,4,Cancelled,0.22
2985,112,2018-05-26,140,2,Cancelled,0.02
